Inventario por desempeño
Fecha Generación:;22/04/2024 13:08

Filtros Aplicados
Rubro;rubro,rubro,rubro
Familia;familia,familia,familia,familia

Partida Parcial;Producto;Nro. Inventario;Rótulo;Evaluación;Nro. Serie;Dirección;Desempeño
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078483;PGN078483;;N2683469;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078484;PGN078484;;N2683454;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078485;PGN078485;;N3185119;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078486;PGN078486;;N3185145;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078487;PGN078487;;N3185168;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078488;PGN078488;;N3185155;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078489;PGN078489;;N2683506;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078490;PGN078490;;N3185187;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078492;PGN078492;;N2683461;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078493;PGN078493;;N3185143;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078494;PGN078494;;N3185154;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078496;PGN078496;;N2683457;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078497;PGN078497;;N3185148;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078498;PGN078498;;N3185117;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078499;PGN078499;;N3185131;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078500;PGN078500;;N3381031;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078501;PGN078501;;N3185159;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078502;PGN078502;;N3381027;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078503;PGN078503;;N268345;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078504;PGN078504;;N3185152;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078505;PGN078505;;N2683472;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078506;PGN078506;;N2683494;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078507;PGN078507;;N3185100;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078508;PGN078508;;N3381028;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078509;PGN078509;;N2683447;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078510;PGN078510;;N3185157;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078512;PGN078512;No Encontrado;N3185130;AVENIDA DE MAYO 760 - CABA - CABA;256 - SGA - Dirección de Gestión y Administración Financiera - Patrimonio
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078513;PGN078513;;N3185126;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078514;PGN078514;;N3581389;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078515;PGN078515;;N3581253;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078516;PGN078516;;N3185112;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078517;PGN078517;;N3381070;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078518;PGN078518;;N3581336;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078519;PGN078519;;N3581446;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078520;PGN078520;;N2683478;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078521;PGN078521;;N2683510;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078522;PGN078522;;N3185129;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078523;PGN078523;;N2683452;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078524;PGN078524;;N2683463;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078525;PGN078525;;N3381060;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078526;PGN078526;;N3381051;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078527;PGN078527;;N3185174;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078528;PGN078528;;N3185181;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078529;PGN078529;;N2683455;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078530;PGN078530;;N2683491;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078531;PGN078531;;N3381054;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078532;PGN078532;;N3185176;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078533;PGN078533;;N3185198;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078535;PGN078535;;N3185094;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078536;PGN078536;;N3185113;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078537;PGN078537;;N3581373;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078538;PGN078538;;N2683467;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078539;PGN078539;;N3381062;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078540;PGN078540;;N2683503;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078541;PGN078541;;N3381080;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078542;PGN078542;;N3381023;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078543;PGN078543;;N3381063;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078544;PGN078544;;N3381056;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078545;PGN078545;;N3381086;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078546;PGN078546;;N3185136;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078547;PGN078547;;N3381045;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078548;PGN078548;;N3381074;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078549;PGN078549;;N3185190;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078550;PGN078550;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078551;PGN078551;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078552;PGN078552;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078534;PGN078534;Rezago;N3185115;;
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078476;PGN078476;;N3185111;LAVALLE 1268 - CABA - CABA;F001 - Fiscalía General Nº 1 ante la Cámara Federal de Apelaciones de la Seguridad Social
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078491;PGN078491;Rezago;N3185095;;
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078495;PGN078495;Rezago;N3185099;;
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078511;PGN078511;;N2683492;VIAMONTE 1145 - CABA - CABA;7000 - UFISES (Unidad Fiscal de Investigación de Delitos Relativos a la Seguridad Social)
